annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
K01685	0.200493	0.225468	0.211900	0.202598	0.206360	0.215712	0.199911	0.191643	0.210584	0.211310	0.164951	0.192104	0.197943	0.071727	0.217369	0.221181	0.194237	0.136093	0.107046	0.090239	0.106643	0.081731	0.062467	0.224759	0.218698	0.201873	0.188568	0.165535	0.187069	0.095864	0.088767	0.088013	0.123972	0.193758	0.189764	0.202114	0.202358	0.176171	0.167889	0.174239	0.176744	0.042153	0.059673	0.208428	0.186821	0.146468	0.151894	0.089086	0.199284	0.175279
K01686	0.089387	0.084738	0.090960	0.096208	0.089889	0.088570	0.099041	0.089104	0.094737	0.097533	0.067837	0.081130	0.072015	0.054310	0.079109	0.103948	0.073568	0.094692	0.071074	0.076936	0.065482	0.062482	0.056868	0.082025	0.080280	0.085520	0.077399	0.073471	0.080002	0.061587	0.052215	0.072354	0.067665	0.080555	0.071473	0.076113	0.075222	0.084271	0.076849	0.091715	0.076071	0.060676	0.058435	0.068987	0.058305	0.074013	0.065954	0.070027	0.081309	0.081765
K01687	1.560476	1.522227	1.583707	1.579406	1.583167	1.596563	1.576961	1.591897	1.566780	1.586689	1.380679	1.386673	1.510881	0.455199	1.509750	1.509777	1.458100	0.971902	0.896703	0.904729	0.931530	0.637889	0.341203	1.595336	1.586707	1.538970	1.348514	1.324738	1.327006	0.744311	0.655050	0.517525	0.987424	1.420612	1.449901	1.453773	1.475188	1.348549	1.303237	1.252949	1.355677	0.399682	0.475201	1.536266	1.507509	1.155148	1.192624	0.730821	1.505505	1.334806
K01689	0.819786	0.845872	0.807344	0.832746	0.823237	0.859345	0.823249	0.845777	0.826555	0.846434	0.787373	0.829590	0.811361	0.505024	0.831311	0.836412	0.792571	0.672700	0.721213	0.662064	0.660815	0.513431	0.433269	0.821948	0.819285	0.832727	0.792829	0.785503	0.798614	0.569528	0.509689	0.551478	0.661275	0.844923	0.834660	0.853728	0.846328	0.786358	0.772616	0.753745	0.797626	0.420849	0.428914	0.838467	0.847095	0.704202	0.749697	0.572825	0.833916	0.780788
K01690	0.164630	0.170736	0.180990	0.188020	0.194156	0.181201	0.187394	0.163923	0.204225	0.208373	0.147636	0.160517	0.143707	0.067008	0.158589	0.198227	0.163160	0.108202	0.090363	0.117419	0.114659	0.089709	0.053432	0.184795	0.176999	0.167820	0.161207	0.164725	0.138441	0.114066	0.085908	0.075319	0.144550	0.159302	0.155422	0.163063	0.148194	0.156895	0.157021	0.162347	0.144756	0.076064	0.052163	0.225973	0.215843	0.161263	0.146687	0.108299	0.168897	0.151187
K01692	0.550746	0.565060	0.600690	0.623056	0.661512	0.597151	0.613952	0.596297	0.625028	0.667614	0.532644	0.581859	0.506339	0.367302	0.552589	0.620215	0.583208	0.467955	0.540962	0.543741	0.556685	0.478443	0.360658	0.654800	0.643490	0.608213	0.539363	0.580878	0.539098	0.467091	0.450321	0.431404	0.551703	0.579260	0.581335	0.567418	0.565127	0.553200	0.561476	0.609136	0.508658	0.354507	0.409970	0.644774	0.666941	0.576641	0.491507	0.486350	0.629802	0.559026
K01693	0.473893	0.468602	0.465123	0.461927	0.439719	0.474167	0.449498	0.461127	0.459963	0.467817	0.395641	0.409688	0.448529	0.117261	0.455860	0.464984	0.437588	0.216977	0.204731	0.198982	0.280513	0.166950	0.088068	0.474402	0.475422	0.469128	0.448194	0.400405	0.387965	0.209027	0.202362	0.156467	0.296558	0.441830	0.468200	0.455294	0.463850	0.396003	0.390481	0.384202	0.397502	0.137307	0.134503	0.460754	0.450752	0.316563	0.364268	0.198506	0.462633	0.400243
K01695	0.617430	0.615220	0.604525	0.607865	0.589904	0.614241	0.609790	0.605131	0.606335	0.639516	0.574509	0.580830	0.617307	0.228669	0.627483	0.650586	0.592133	0.389020	0.335767	0.275391	0.393513	0.290005	0.210658	0.620605	0.640872	0.641202	0.584491	0.543121	0.559408	0.358301	0.332594	0.257706	0.407078	0.636580	0.633005	0.643347	0.630972	0.541591	0.556834	0.530653	0.581827	0.232565	0.220910	0.648676	0.637692	0.465188	0.523306	0.332695	0.657650	0.561537
K01696	0.963799	0.957428	0.907378	0.954343	0.947664	0.988545	0.945101	0.965193	0.960591	0.967341	0.802998	0.850235	0.927968	0.302608	0.904113	0.901591	0.906457	0.542442	0.501892	0.477004	0.567089	0.401351	0.289261	1.004183	0.955884	0.923262	0.797505	0.791053	0.847205	0.464959	0.411677	0.340021	0.588079	0.917203	0.946146	0.919159	0.933590	0.806938	0.766187	0.779079	0.852352	0.310324	0.295726	0.961725	0.925210	0.661996	0.706673	0.464008	0.951075	0.808459
K01697	0.141148	0.134939	0.136266	0.137729	0.139947	0.144883	0.136948	0.143714	0.144683	0.155164	0.141019	0.158814	0.128382	0.116359	0.160785	0.161045	0.135569	0.192220	0.199462	0.136811	0.139340	0.138475	0.131322	0.141981	0.148178	0.139027	0.165297	0.155558	0.175183	0.155904	0.153489	0.113264	0.177962	0.163684	0.172034	0.155998	0.146973	0.149743	0.155341	0.149908	0.150047	0.131391	0.127159	0.131913	0.118148	0.148541	0.163564	0.151953	0.147792	0.152344
K01698	0.678587	0.705493	0.680304	0.672977	0.673736	0.700200	0.682885	0.689121	0.674892	0.717540	0.640326	0.659224	0.694556	0.288124	0.716053	0.707996	0.657838	0.457163	0.372366	0.345958	0.486030	0.372712	0.276405	0.702137	0.725764	0.714648	0.646942	0.548098	0.636571	0.398051	0.376118	0.330574	0.500885	0.703329	0.697170	0.712854	0.729175	0.601213	0.619595	0.579163	0.623000	0.290085	0.284677	0.752784	0.752527	0.541810	0.583937	0.398657	0.710544	0.620900
K01699	0.001890	0.002873	0.003894	0.002387	0.002605	0.002395	0.004249	0.003271	0.004298	0.003465	0.001420	0.002548	0.001921	0.002221	0.002217	0.003216	0.001866	0.001590	0.000865	0.001332	0.001475	0.000628	0.001315	0.001753	0.002834	0.002744	0.002548	0.000490	0.005224	0.001406	0.000000	0.002322	0.002551	0.002054	0.002562	0.002716	0.002031	0.001211	0.003532	0.003166	0.002051	0.000372	0.000000	0.001390	0.001790	0.001712	0.002365	0.001454	0.002093	0.001782
K01703	0.964324	0.942493	1.003432	1.000849	1.016901	1.012492	0.987356	0.990080	1.007421	1.044220	0.830602	0.873295	0.945391	0.272523	0.929947	0.972680	0.917781	0.612525	0.577079	0.520446	0.595820	0.375099	0.230133	1.026140	0.995025	0.952467	0.857431	0.806688	0.837819	0.461076	0.416334	0.333602	0.577284	0.908030	0.926491	0.921579	0.881176	0.809157	0.805623	0.776548	0.835109	0.278967	0.279601	0.917966	0.903221	0.675669	0.734620	0.481271	0.940138	0.825707
K01704	0.489253	0.501121	0.513315	0.499889	0.497643	0.505130	0.500780	0.513726	0.501268	0.538458	0.443580	0.472018	0.475559	0.146839	0.496238	0.493255	0.476334	0.313795	0.295000	0.220934	0.304328	0.223447	0.156865	0.499582	0.497998	0.507616	0.461230	0.411665	0.429562	0.240092	0.222178	0.189511	0.339527	0.506110	0.494607	0.508235	0.500346	0.440288	0.416746	0.417692	0.456219	0.155305	0.153486	0.528277	0.507321	0.372192	0.389012	0.238441	0.524760	0.454830
K01705	0.000366	0.000076	0.000390	0.000159	0.000000	0.000604	0.000114	0.000146	0.000152	0.000230	0.001036	0.000733	0.000049	0.001161	0.000167	0.000000	0.000106	0.000343	0.002472	0.002427	0.001508	0.000000	0.000000	0.000000	0.000052	0.000000	0.000510	0.002810	0.000167	0.002084	0.000679	0.001286	0.001858	0.000160	0.000000	0.000000	0.000000	0.000591	0.000290	0.001132	0.000621	0.000000	0.000000	0.000309	0.000094	0.000733	0.000554	0.000852	0.000069	0.000215
K01706	0.010656	0.011018	0.014329	0.011379	0.015521	0.010710	0.014312	0.011412	0.010639	0.009801	0.008843	0.009276	0.010074	0.002971	0.008521	0.008878	0.009360	0.008604	0.007158	0.007843	0.012065	0.002439	0.002900	0.012030	0.010295	0.008974	0.010687	0.008723	0.012060	0.004082	0.003397	0.001595	0.014833	0.005960	0.007955	0.009363	0.008936	0.009515	0.009151	0.007846	0.008437	0.000869	0.004837	0.010128	0.006538	0.008498	0.006352	0.004368	0.010347	0.008591
K01707	0.003342	0.003546	0.004647	0.004425	0.007156	0.004508	0.004060	0.002809	0.005371	0.003410	0.001912	0.003610	0.002802	0.000000	0.003136	0.006744	0.002518	0.001633	0.002680	0.001679	0.003098	0.000925	0.000908	0.004873	0.002956	0.003213	0.003884	0.001426	0.002653	0.000390	0.002502	0.002319	0.002869	0.002491	0.002856	0.003532	0.002271	0.003278	0.003590	0.003509	0.005073	0.001010	0.001393	0.002359	0.002372	0.003257	0.002269	0.001963	0.003988	0.005147
K01708	0.004147	0.004041	0.003667	0.004868	0.003205	0.004006	0.003204	0.003772	0.004157	0.003656	0.005745	0.003071	0.003826	0.004992	0.003518	0.004829	0.004561	0.003614	0.001346	0.005319	0.003427	0.001796	0.004396	0.003797	0.004584	0.003753	0.004156	0.004565	0.005148	0.002330	0.003768	0.005690	0.003109	0.004767	0.003925	0.004805	0.003176	0.002107	0.004520	0.003251	0.006058	0.001065	0.002138	0.002591	0.002368	0.004490	0.001711	0.003931	0.003419	0.004792
K01709	0.268317	0.284374	0.264689	0.264428	0.249148	0.270519	0.250708	0.253950	0.242257	0.248459	0.280157	0.293631	0.275928	0.204891	0.291530	0.269138	0.265043	0.190667	0.162011	0.148210	0.243182	0.206583	0.245401	0.247867	0.266924	0.277039	0.253872	0.238693	0.252783	0.217214	0.243338	0.230826	0.250359	0.301122	0.293084	0.308702	0.305607	0.258139	0.265504	0.226103	0.276905	0.212863	0.199356	0.294779	0.302076	0.249172	0.264817	0.253235	0.291727	0.272157
K01710	0.678867	0.702219	0.684939	0.684054	0.690383	0.697084	0.684366	0.682985	0.681325	0.676631	0.727856	0.750699	0.664051	0.588315	0.733725	0.773874	0.653059	0.727644	0.653895	0.643847	0.716709	0.602133	0.564114	0.620305	0.645533	0.686796	0.765306	0.760622	0.820530	0.639004	0.620013	0.611910	0.695109	0.769999	0.785212	0.790260	0.755247	0.740524	0.780541	0.750825	0.754876	0.501994	0.508487	0.704397	0.705385	0.685655	0.712445	0.658772	0.732864	0.771602
K01711	0.836074	0.859248	0.801605	0.817818	0.871559	0.821909	0.790255	0.812633	0.806253	0.782637	0.798798	0.851274	0.830726	0.753238	0.874066	0.863289	0.795176	0.844710	0.771185	0.762502	0.817297	0.780080	0.617564	0.775735	0.789193	0.806985	0.945765	0.909748	0.935711	0.759356	0.719916	0.693598	0.768528	0.917279	0.923455	0.887304	0.875118	0.887593	0.862802	0.829662	0.905495	0.601556	0.638202	0.863507	0.851353	0.834238	0.790383	0.772683	0.851942	0.904423
K01712	0.077414	0.083433	0.089229	0.088069	0.089217	0.080797	0.086108	0.085252	0.091020	0.086069	0.079126	0.072472	0.069815	0.142050	0.079425	0.087094	0.079118	0.136284	0.169001	0.140366	0.140956	0.145005	0.134210	0.075352	0.071488	0.072423	0.095227	0.090738	0.114243	0.153467	0.145822	0.140104	0.151536	0.063522	0.066866	0.064066	0.063552	0.081323	0.088484	0.104003	0.074404	0.126847	0.142955	0.047730	0.038901	0.078021	0.070697	0.137721	0.072166	0.093617
K01713	0.216836	0.214272	0.207701	0.210370	0.208759	0.218836	0.207943	0.211075	0.201091	0.215089	0.188181	0.183769	0.208883	0.053896	0.195977	0.190464	0.197612	0.078742	0.065784	0.067509	0.137250	0.068785	0.043777	0.210174	0.200588	0.209547	0.161884	0.165130	0.172368	0.093882	0.075139	0.058553	0.111590	0.196375	0.195251	0.196531	0.204669	0.194355	0.174928	0.145816	0.188622	0.060328	0.065795	0.232701	0.227796	0.155681	0.167180	0.089668	0.199210	0.178230
K01714	1.093332	1.102085	1.055679	1.064579	1.048339	1.087640	1.038009	1.040707	1.062714	1.052198	1.004122	1.018875	1.053067	0.455927	1.085031	1.091872	1.034753	0.639908	0.611759	0.564728	0.710756	0.547625	0.475811	1.055176	1.061915	1.069288	1.003293	0.940439	0.964115	0.625136	0.589330	0.525926	0.705632	1.076953	1.053394	1.084616	1.085518	0.924947	0.932503	0.935028	0.997893	0.423353	0.445593	1.105500	1.099806	0.802624	0.873558	0.618210	1.101186	0.964074
K01715	0.109634	0.099707	0.125000	0.130569	0.131542	0.120713	0.137721	0.122979	0.129777	0.145850	0.103131	0.114712	0.097680	0.063732	0.104741	0.130670	0.109946	0.125769	0.132569	0.163051	0.105772	0.095524	0.046991	0.108868	0.111287	0.111837	0.127904	0.126385	0.111985	0.100037	0.102490	0.078020	0.120202	0.103069	0.107334	0.096687	0.095809	0.117935	0.111229	0.124258	0.110028	0.047943	0.050195	0.080965	0.078482	0.115324	0.098704	0.101468	0.113784	0.118752
K01716	0.438501	0.408249	0.386886	0.405718	0.386409	0.423141	0.395814	0.407449	0.381979	0.407345	0.333882	0.352167	0.378872	0.092218	0.368635	0.359954	0.384552	0.130103	0.134075	0.082608	0.208220	0.131039	0.068251	0.393407	0.400062	0.391801	0.328794	0.306287	0.313836	0.144669	0.144169	0.103975	0.178762	0.411204	0.394254	0.386751	0.395783	0.341553	0.314502	0.291138	0.340594	0.099701	0.100167	0.430716	0.409419	0.251925	0.270131	0.138329	0.426885	0.347881
K01719	0.521969	0.539730	0.521640	0.521633	0.498882	0.536729	0.527950	0.508090	0.542567	0.536977	0.506601	0.520477	0.520480	0.198547	0.537848	0.563176	0.517153	0.373067	0.306285	0.227211	0.339077	0.246936	0.213562	0.506919	0.531033	0.560689	0.504464	0.500978	0.482327	0.276691	0.266369	0.222408	0.372091	0.568214	0.559659	0.584188	0.570730	0.496873	0.484886	0.455753	0.505899	0.204492	0.237303	0.599333	0.587495	0.410828	0.463421	0.282442	0.567712	0.496424
K01720	0.608423	0.610682	0.551643	0.583476	0.555450	0.610071	0.561286	0.594287	0.550272	0.552845	0.512454	0.528431	0.648905	0.191657	0.578073	0.499423	0.588450	0.285967	0.225557	0.201736	0.366941	0.245058	0.180389	0.611124	0.617320	0.606024	0.486747	0.452365	0.475173	0.274799	0.253616	0.192152	0.324051	0.594308	0.602817	0.613771	0.624896	0.485917	0.463544	0.414914	0.527523	0.210265	0.206765	0.620455	0.625682	0.388688	0.457496	0.271632	0.599133	0.484263
K01721	0.079109	0.055723	0.071093	0.080160	0.076875	0.069596	0.084870	0.064626	0.066373	0.081891	0.066324	0.068714	0.055106	0.019494	0.064926	0.077557	0.066708	0.062992	0.072839	0.087831	0.033091	0.026682	0.020383	0.071879	0.068043	0.061090	0.070125	0.064211	0.060083	0.036309	0.031227	0.036820	0.039822	0.049060	0.058291	0.058402	0.052171	0.068842	0.066029	0.065426	0.060592	0.011571	0.015325	0.068781	0.063986	0.057656	0.051526	0.043719	0.061159	0.062795
K01724	0.540538	0.527403	0.518776	0.530514	0.517346	0.536661	0.535907	0.527352	0.542668	0.558722	0.499258	0.516900	0.488356	0.166809	0.519797	0.566620	0.492586	0.291466	0.277061	0.217328	0.358563	0.230142	0.157240	0.519009	0.518733	0.522119	0.497992	0.450332	0.510106	0.276180	0.246848	0.197541	0.336206	0.537412	0.549459	0.525255	0.532884	0.473629	0.452450	0.431317	0.483643	0.200302	0.191976	0.554548	0.530948	0.368088	0.400875	0.278943	0.568294	0.488014
K01725	0.029917	0.027813	0.033534	0.036343	0.036293	0.031326	0.043614	0.028643	0.043555	0.039713	0.032926	0.042769	0.027357	0.005249	0.034953	0.062371	0.028460	0.054014	0.033467	0.021592	0.018935	0.018535	0.005588	0.033842	0.029495	0.034737	0.058883	0.049552	0.064622	0.019643	0.015058	0.022382	0.025436	0.035500	0.031389	0.031934	0.023724	0.041923	0.049016	0.043593	0.037396	0.010981	0.009145	0.026611	0.026795	0.037977	0.036760	0.022725	0.032395	0.046497
K01727	0.001718	0.001135	0.001705	0.001665	0.001701	0.002218	0.001510	0.000941	0.001406	0.001732	0.002064	0.001452	0.001269	0.002223	0.001456	0.001294	0.002037	0.002259	0.004592	0.003517	0.002706	0.003774	0.002025	0.001444	0.001483	0.000907	0.001254	0.002434	0.002961	0.001225	0.003016	0.008529	0.001959	0.001246	0.001216	0.001188	0.001540	0.000839	0.001366	0.002397	0.002980	0.003673	0.002706	0.001228	0.001449	0.004064	0.002180	0.001133	0.000765	0.002097
K01728	0.003433	0.004888	0.005548	0.005462	0.006460	0.004286	0.004701	0.003082	0.005719	0.003629	0.004995	0.005000	0.003691	0.003030	0.003631	0.003863	0.001983	0.014919	0.007078	0.003619	0.009520	0.007754	0.003113	0.003924	0.002765	0.002616	0.010268	0.010568	0.010026	0.007245	0.007842	0.002765	0.015655	0.003926	0.005198	0.004588	0.002367	0.008043	0.007231	0.005214	0.007240	0.000000	0.002016	0.001206	0.000878	0.002685	0.002827	0.004976	0.004341	0.005400
K01729	0.050891	0.047681	0.049976	0.043858	0.052326	0.050540	0.046701	0.046935	0.053486	0.055024	0.046009	0.048583	0.046372	0.030434	0.050924	0.049023	0.038776	0.034377	0.040789	0.027102	0.041340	0.044653	0.049432	0.050202	0.051269	0.054716	0.054620	0.040678	0.060479	0.053631	0.038065	0.030963	0.048266	0.052492	0.052676	0.056902	0.056128	0.049742	0.049938	0.048996	0.054272	0.040462	0.030158	0.065213	0.069181	0.065582	0.067204	0.043385	0.051746	0.048964
K01730	0.001142	0.024568	0.001218	0.000994	0.001736	0.001028	0.000656	0.000682	0.001377	0.001084	0.001737	0.001097	0.000414	0.002332	0.000526	0.001394	0.000318	0.011876	0.005499	0.004114	0.002607	0.002195	0.001589	0.000637	0.000432	0.000381	0.001827	0.002975	0.002300	0.002630	0.000732	0.000000	0.001483	0.000395	0.000453	0.000416	0.000245	0.001314	0.001872	0.001994	0.000608	0.001233	0.001076	0.000277	0.000369	0.004204	0.001129	0.001696	0.000753	0.001870
K01731	0.000316	0.000000	0.000587	0.000618	0.000577	0.000282	0.000819	0.000000	0.000486	0.000174	0.000000	0.000192	0.000149	0.000000	0.000181	0.000540	0.000000	0.001680	0.000380	0.000539	0.000237	0.000000	0.000000	0.000458	0.000058	0.000073	0.001338	0.000305	0.001169	0.000357	0.000000	0.000000	0.000500	0.000192	0.000304	0.000072	0.000083	0.000000	0.000481	0.000378	0.000096	0.000000	0.000398	0.000000	0.000000	0.000225	0.000000	0.000323	0.000166	0.000381
K01732	0.000199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001317	0.000378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000424	0.000000	0.000000	0.001851	0.000000	0.000872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000399	0.000000	0.000929	0.000000	0.000000
K01733	0.979119	0.989531	0.965661	0.956877	0.936017	0.973048	0.970367	0.978850	0.944996	0.947227	0.948173	0.926399	0.975251	0.498301	0.963965	0.967725	0.944577	0.840873	0.856068	0.704973	0.749331	0.597147	0.480131	0.952703	0.971433	0.960500	0.944446	0.941513	0.940033	0.635454	0.620712	0.531989	0.750842	0.967619	0.977076	0.971521	0.968359	0.917696	0.933477	0.917775	0.924063	0.538131	0.565718	0.983025	0.952461	0.815516	0.842215	0.652887	0.986559	0.946195
K01734	0.018890	0.020157	0.024366	0.026676	0.034741	0.022746	0.030864	0.021062	0.029213	0.030520	0.028622	0.032364	0.020513	0.036454	0.027132	0.047231	0.020426	0.034036	0.039592	0.037180	0.046919	0.053384	0.037656	0.021941	0.021057	0.020085	0.046573	0.039230	0.045279	0.046682	0.048466	0.052268	0.050100	0.025337	0.026042	0.023277	0.021450	0.032154	0.032444	0.037788	0.029396	0.033599	0.030665	0.016199	0.015556	0.032327	0.032773	0.047860	0.021525	0.035396
K01735	0.768136	0.797246	0.766824	0.739122	0.734107	0.737723	0.740852	0.733292	0.766719	0.760583	0.790562	0.800034	0.753911	0.440475	0.796425	0.785260	0.804223	0.572013	0.510966	0.446006	0.593910	0.493477	0.445788	0.739025	0.767025	0.825222	0.766491	0.707347	0.749801	0.499478	0.524642	0.496332	0.624688	0.841800	0.831061	0.863192	0.863588	0.719565	0.717025	0.680475	0.729830	0.439676	0.425802	0.864313	0.835506	0.649649	0.656289	0.550494	0.826234	0.724823
K01736	0.721985	0.726170	0.724482	0.733145	0.732975	0.743024	0.751015	0.735689	0.725016	0.747458	0.642279	0.678082	0.684428	0.270024	0.690948	0.712910	0.691921	0.455319	0.460494	0.400282	0.477547	0.371728	0.233156	0.731015	0.712157	0.683447	0.647650	0.608016	0.623824	0.399445	0.361102	0.334234	0.492945	0.682722	0.701294	0.689263	0.678212	0.660375	0.609721	0.610516	0.642525	0.293623	0.321590	0.695364	0.705002	0.529321	0.565215	0.412263	0.706481	0.636775
K01737	0.273702	0.266389	0.300901	0.310240	0.307524	0.295180	0.324680	0.290142	0.340990	0.349038	0.283110	0.287434	0.255791	0.129387	0.311622	0.386068	0.246939	0.242019	0.223132	0.192773	0.286683	0.228827	0.124136	0.293191	0.279608	0.297292	0.372961	0.320119	0.377180	0.251275	0.221108	0.194736	0.294655	0.318079	0.341550	0.311278	0.282988	0.311531	0.319054	0.322296	0.317632	0.128450	0.151849	0.319476	0.337586	0.283996	0.287981	0.246159	0.315507	0.333468
K01738	0.656717	0.656263	0.665170	0.699409	0.713207	0.679701	0.694423	0.665711	0.698734	0.723704	0.605329	0.627623	0.638858	0.269421	0.637068	0.716490	0.660360	0.609576	0.711549	0.650069	0.468734	0.366153	0.219473	0.672295	0.649347	0.642049	0.706226	0.653852	0.679659	0.397535	0.336659	0.320967	0.472013	0.642318	0.642318	0.619919	0.616989	0.651390	0.680370	0.631783	0.659886	0.236271	0.243980	0.660486	0.641619	0.625353	0.648545	0.414462	0.638823	0.661071
K01739	0.196351	0.178268	0.239444	0.237115	0.262977	0.204251	0.278115	0.222278	0.297077	0.287107	0.236821	0.246674	0.181114	0.080725	0.203631	0.357712	0.208867	0.252745	0.225395	0.182929	0.175086	0.151756	0.083174	0.215707	0.201670	0.209387	0.285213	0.253372	0.254716	0.142573	0.120498	0.107023	0.185557	0.184810	0.203420	0.172737	0.172952	0.258474	0.230874	0.263595	0.205231	0.069017	0.091236	0.149490	0.134331	0.172044	0.175554	0.146163	0.192406	0.240388
K01740	1.130500	1.102926	1.113267	1.150354	1.164809	1.146170	1.143879	1.143367	1.102736	1.174273	1.007184	1.036027	1.098447	0.351571	1.103404	1.151243	1.064845	0.700658	0.728805	0.651219	0.690116	0.447865	0.309260	1.158927	1.139209	1.075630	1.026072	1.019770	0.990966	0.536006	0.479973	0.417534	0.698005	1.027693	1.070450	1.039081	1.049675	1.035551	1.015612	1.027076	1.006393	0.379409	0.383355	1.082631	1.065373	0.925517	0.952716	0.550664	1.081026	1.010456
K01744	0.018995	0.012706	0.019145	0.013773	0.012925	0.012322	0.015698	0.014394	0.016016	0.009059	0.019659	0.011643	0.015175	0.006991	0.012039	0.011297	0.014710	0.025525	0.036135	0.021283	0.019480	0.009029	0.010080	0.013450	0.011409	0.012227	0.009248	0.015481	0.008941	0.008208	0.009403	0.009956	0.010687	0.008668	0.009637	0.011703	0.008673	0.012651	0.014558	0.012225	0.011613	0.006574	0.002974	0.003846	0.002716	0.008220	0.006447	0.011210	0.009910	0.014031
